# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.2867633118818004,1.8760123358004135,0.47324007216442593,0.014856312443457935,0.28676331188180043,1.0,0.0018979382479702188,180.0,0.03109432765271503,0.0
 0.3028724586538365,1.8807616002146152,0.4732413451286755,0.015357215531393303,0.30287245865383655,1.0,0.0018334153288689693,180.0,0.0317453520487524,0.0
 0.319057153191457,1.8857944704173384,0.4732427392402076,0.015871004357291586,0.31905715319145705,1.0,0.0017720367000827104,180.0,0.0323387416394099,1.7498266496530471e-12
 0.3352997389561894,1.8911086941704665,0.47324426000571695,0.016396269141893224,0.3352997389561895,1.0,0.0017141763839994232,180.00000000000003,0.03288971527587712,-1.7451569279094182e-12
 0.35158578691890835,1.8967020192358817,0.4732459129318982,0.016931912622356327,0.3515857869189084,1.0,0.0016600138176396072,180.0,0.033409188323955584,-1.741780675834081e-12
 0.367903403611259,1.9025721933754676,0.4732477035254461,0.017477070951429193,0.36790340361125906,1.0,0.0016094954160916746,179.99999999999997,0.03390515464768365,0.0
 0.3842427057844907,1.9087169643511068,0.47324963729305514,0.018031057518447847,0.38424270578449077,1.0,0.001562405398233103,179.99999999999997,0.03438358074735269,3.476085114635988e-12
 0.4005954178114402,1.915134079924682,0.4732517197414201,0.01859332231286467,0.40059541781144026,1.0,0.0015185909127370992,180.00000000000003,0.0348489968728817,-1.7373593624981912e-12
 0.4169545603376794,1.9218212878580767,0.47325395637723566,0.019163422019604606,0.41695456033767947,1.0,0.0014778541924212497,180.0,0.035304898430505424,0.0
 0.4333142073856172,1.9287763359131735,0.4732563527071964,0.019740997696990968,0.4333142073856173,1.0000000000000033,0.0014399235757107161,180.0,0.0357540225311366,0.0
 0.44966929526964117,1.9359969718518553,0.47325891423799704,0.02032575787769508,0.44966929526964133,1.0000000000000033,0.0014046273991671842,180.0,0.03619854235148941,0.0
 0.46601547106729946,1.943480943436005,0.4732616464763322,0.020917465614591506,0.4660154710672996,1.0,0.0013717488986076968,180.0,0.03664020667118713,0.0
 0.48234897154370737,1.951225998427506,0.4732645549288966,0.021515928447711025,0.48234897154370754,1.0,0.0013410906863958042,180.0,0.03708044023884359,0.0
 0.4986665257101265,1.9592298845882405,0.47326764510238484,0.022120990539823023,0.49866652571012665,1.0,0.0013124736378802863,180.0,0.03752041856670661,0.0
 0.5149652758660964,1.9674903496800922,0.4732709225034916,0.02273252646778919,0.5149652758660965,0.9999999999999966,0.0012857629508160218,180.0,0.03796112286753698,0.0
 0.531242713203459,1.976005141464943,0.4732743926389116,0.023350436266521443,0.5312427132034591,1.0,0.001260823316288552,180.0,0.0384033819048931,0.0
 0.5474966249633165,1.9847720077046769,0.4732780610153394,0.023974641447283684,0.5474966249633166,1.0,0.0012374662172050747,180.0,0.03884790368326209,0.0
 0.5637250508200472,1.9937886961611762,0.4732819331394698,0.02460508177189692,0.5637250508200473,1.0,0.001215618961776865,180.0,0.03929530002038038,0.0
 0.5799262466817793,2.003052954596324,0.47328601451799734,0.025241712623972627,0.5799262466817794,1.0,0.0011951525824342455,180.0,0.03974610561215317,0.0
 0.5960986544881983,2.012562530772003,0.4732903106576168,0.025884502852649368,0.5960986544881984,1.0,0.001175979067980276,180.0,0.04020079263384278,0.0
 0.6122408768861785,2.0223151724500967,0.4732948270650227,0.02653343298791994,0.6122408768861786,1.0,0.001158004444608884,180.0,0.040659783076974834,0.0
 0.6283516558945645,2.032308627392488,0.47329956924690975,0.027188493767601997,0.6283516558945647,1.0,0.0011411318545611311,180.0,0.041123457640694194,0.0
 0.6444298548484764,2.0425406433610593,0.4733045427099727,0.027849684901221843,0.6444298548484765,1.0,0.0011253082570126308,180.0,0.041592163550580846,0.0
 0.6604744430532655,2.0530089681176937,0.4733097529609061,0.028517014037937154,0.6604744430532656,1.0,0.0011104405048524022,180.0,0.04206622073028473,0.0
 0.6764844826879562,2.063711349424274,0.47331520550640466,0.02919049589911066,0.6764844826879564,1.0,0.0010964963405372472,180.0,0.04254592664619757,0.0
 0.6924591175847037,2.0746455350426833,0.47332090585316305,0.029870151543627467,0.6924591175847038,1.0,0.001083404893200847,180.0,0.04303156041455069,0.0
 0.7083975635796124,2.0858092727348048,0.47332685950787595,0.03055600774537143,0.7083975635796125,1.0,0.0010711026375783328,180.0,0.043523386281867395,1.7873561615650811e-12
 0.7242991001852304,2.0972003102625214,0.473333071977238,0.031248096465532997,0.7242991001852305,1.0,0.0010595496828836655,180.00000000000003,0.04402165636457447,-3.5831789424872487e-12
 0.7401630633791395,2.1088163953877155,0.4733395487679439,0.03194645440183552,0.7401630633791396,1.0,0.001048708581313351,179.99999999999997,0.04452661300798043,1.7959125355448837e-12
 0.7559888393386468,2.12065527587227,0.4733462953866882,0.032651122603535504,0.7559888393386469,1.0,0.0010385442031377622,180.0,0.0450384907771886,0.0
 0.7717758589803972,2.132714699478069,0.47335331734016567,0.033362146142069775,0.7717758589803974,1.0,0.001029001151489172,180.0,0.045557518144268415,1.8048126198443894e-12
 0.7875235931872062,2.144992413966994,0.4733606201350709,0.034079573828927595,0.7875235931872063,1.0,0.0010200586295524773,180.00000000000003,0.0460839189178204,-1.8093831208963367e-12
 0.8032315486236007,2.157486167100928,0.47336820927809864,0.034803457973623136,0.8032315486236008,1.0,0.0010116824717041903,180.0,0.04661791342671621,0.0
 0.8188992640572959,2.170193706641755,0.4733760902759435,0.03553385417530556,0.818899264057296,1.0,0.0010038346849240883,180.0,0.04715971965823827,1.8187515912077553e-12
 0.8345263071168323,2.1831127803513577,0.47338426863530014,0.03627082114508052,0.8345263071168324,1.0,0.0009965123511281573,180.00000000000003,0.04770955422068963,-1.823545137535428e-12
 0.8501122714263403,2.1962411359916185,0.4733927498628633,0.03701442055438672,0.8501122714263405,1.000000000000007,0.0009896683101945642,180.0,0.048267632910732654,0.0
 0.8656567740673247,2.2095765213244207,0.4734015394653275,0.03776471690164167,0.8656567740673249,1.0,0.0009832896378368912,180.0,0.04883417183525481,0.0
 0.8811594533248011,2.223116684111647,0.47341064294938745,0.03852177740440811,0.8811594533248013,1.0,0.0009773522871712982,180.0,0.04940938766877351,0.0
